Voxel count,Max Feret Diameter (nm),Distance,Contact_Type,Distance to closest DSM (nm)
1.0,6.928178543282282,4nm,ER-MT,2922.0732358226087
1.0,6.9280474970431385,4nm,ER-MT,2260.79623644182
1.0,6.9280474970431385,4nm,ER-MT,2013.2599729549838
1.0,6.9280474970431385,4nm,ER-MT,2961.6915071528642
1.0,6.928112680486154,4nm,ER-MT,2279.2173695052043
1.0,6.9280474970431385,4nm,ER-MT,2308.9287424227223
1.0,6.928112680486154,4nm,ER-MT,2424.2935978691094
1.0,6.928112680486154,4nm,ER-MT,2304.336931047146
1.0,6.9280474970431385,4nm,ER-MT,2338.413196412148
1.0,6.9280474970431385,4nm,ER-MT,2957.274546133704
1.0,6.928310948227652,4nm,ER-MT,2955.028321594
1.0,6.928112680486154,4nm,ER-MT,1881.7183899955128
1.0,6.9280474970431385,4nm,ER-MT,2308.7277440936305
1.0,6.9280474970431385,4nm,ER-MT,2304.9894934956683
1.0,6.9280474970431385,4nm,ER-MT,2959.102630484267
1.0,6.9280474970431385,4nm,ER-MT,2304.53133553965
1.0,6.928243726725298,4nm,ER-MT,2956.5223940153373
1.0,6.928112680486154,4nm,ER-MT,1880.4679484674125
1.0,6.928639582855181,4nm,ER-MT,1883.537152025383
1.0,6.928112680486154,4nm,ER-MT,1862.6861901793743
1.0,6.9280474970431385,4nm,ER-MT,2426.530045340769
1.0,6.928574399412166,4nm,ER-MT,1881.55684099911
1.0,6.928080428441202,4nm,ER-MT,3074.9724828638136
1.0,6.928112680486154,4nm,ER-MT,2282.94197768264
1.0,6.928113359839267,4nm,ER-MT,2944.9292924255133
1.0,6.928112680486154,4nm,ER-MT,2286.6743165650405
1.0,6.928080428441202,4nm,ER-MT,3109.505541942781
1.0,6.928310948227652,4nm,ER-MT,1017.6522664551158
1.0,6.928080428441202,4nm,ER-MT,3096.449518125155
1.0,6.9280474970431385,4nm,ER-MT,2949.9017273337813
1.0,6.928080428441202,4nm,ER-MT,533.6665367394744
1.0,6.928409063068731,4nm,ER-MT,3092.1785310056293
1.0,6.9280474970431385,4nm,ER-MT,1884.4415308194584
1.0,6.928112680486154,4nm,ER-MT,1015.9054681935231
1.0,6.928080428441202,4nm,ER-MT,488.81901193453814
1.0,6.928112680486154,4nm,ER-MT,1998.195102714817
1.0,6.9280474970431385,4nm,ER-MT,2299.293782925816
1.0,6.928112680486154,4nm,ER-MT,2001.2516870338004
1.0,6.9280474970431385,4nm,ER-MT,2714.9924335390097
1.0,6.9280474970431385,4nm,ER-MT,603.682053679222
1.0,6.928244406078411,4nm,ER-MT,488.55707746042754
1.0,6.928080428441202,4nm,ER-MT,907.9559504243662
1.0,6.928072195591685,4nm,ER-MT,1101.0104117303854
1.0,6.9280474970431385,4nm,ER-MT,975.7130783327741
1.0,6.9280474970431385,4nm,ER-MT,387.8143957081193
1.0,6.928112680486154,4nm,ER-MT,460.19127353247313
1.0,6.92817786392917,4nm,ER-MT,2275.022552566952
1.0,6.928112680486154,4nm,ER-MT,2166.324065910885
1.0,6.92817786392917,4nm,ER-MT,2290.7327092980267
1.0,6.9280474970431385,4nm,ER-MT,2133.7141333788168
1.0,6.9280474970431385,4nm,ER-MT,2281.248725921614
1.0,6.9280474970431385,4nm,ER-MT,2140.2167931228178
1.0,6.9280474970431385,4nm,ER-MT,971.6048907648656
1.0,6.9280474970431385,4nm,ER-MT,396.645958744557
1.0,6.928080428441202,4nm,ER-MT,547.8102025335829
1.0,6.9280474970431385,4nm,ER-MT,2745.4834707896225
1.0,6.928112680486154,4nm,ER-MT,2717.3782655154355
1.0,6.928178543282282,4nm,ER-MT,2719.026269915048
1.0,6.928080428441202,4nm,ER-MT,3664.368932732032
1.0,6.928112680486154,4nm,ER-MT,998.3106110666997
1.0,6.92817786392917,4nm,ER-MT,2280.021135447896
1.0,6.9280474970431385,4nm,ER-MT,1003.6812909675064
1.0,6.928080428441202,4nm,ER-MT,3671.0587210109225
1.0,6.92817786392917,4nm,ER-MT,2283.6532025394263
1.0,6.928376131670667,4nm,ER-MT,2138.055151590379
1.0,6.928112680486154,4nm,ER-MT,345.6935075973888
1.0,6.928112680486154,4nm,ER-MT,972.7568794914989
1.0,6.9280474970431385,4nm,ER-MT,2721.425971685676
1.0,6.928072195591685,4nm,ER-MT,1108.7001894338757
1.0,6.9280474970431385,4nm,ER-MT,329.48446460068226
1.0,6.9280474970431385,4nm,ER-MT,2527.8893645008798
1.0,6.928080428441202,4nm,ER-MT,505.83793154146406
1.0,6.928113359839267,4nm,ER-MT,2719.7734198125545
1.0,6.9280474970431385,4nm,ER-MT,2147.254917872488
1.0,6.9280474970431385,4nm,ER-MT,324.7891697810701
1.0,6.9280474970431385,4nm,ER-MT,456.3858055917081
1.0,6.928072195591685,4nm,ER-MT,4087.995876034256
1.0,6.9280474970431385,4nm,ER-MT,329.1443420039286
1.0,6.9280474970431385,4nm,ER-MT,446.6766370114783
1.0,6.9280474970431385,4nm,ER-MT,2308.48877436074
1.0,6.928112680486154,4nm,ER-MT,2769.1614832292544
1.0,6.928112680486154,4nm,ER-MT,2795.061391225317
1.0,6.928072195591685,4nm,ER-MT,2080.103740809136
1.0,6.928137379034701,4nm,ER-MT,1110.5170187875046
1.0,6.9280474970431385,4nm,ER-MT,2276.439317938639
1.0,6.928080428441202,4nm,ER-MT,911.5964303418878
1.0,6.928137379034701,4nm,ER-MT,2077.591034321813
1.0,6.9280474970431385,4nm,ER-MT,452.1592700257316
1.0,6.9280474970431385,4nm,ER-MT,906.2096637535432
1.0,6.928112680486154,4nm,ER-MT,2796.9954317086376
1.0,6.928112680486154,4nm,ER-MT,334.9985036038561
1.0,6.928376131670667,4nm,ER-MT,645.8978418777406
1.0,6.9280474970431385,4nm,ER-MT,2277.184194099391
1.0,6.92817786392917,4nm,ER-MT,2276.397253808682
1.0,6.9280474970431385,4nm,ER-MT,910.2966487262164
1.0,6.928072195591685,4nm,ER-MT,2073.921905321185
1.0,6.928202562477717,4nm,ER-MT,4141.73882745672
1.0,6.928113359839267,4nm,ER-MT,2797.9363039776217
1.0,6.928112680486154,4nm,ER-MT,636.037725598726
1.0,6.928310948227652,4nm,ER-MT,846.2434379907791
1.0,6.928112680486154,4nm,ER-MT,2375.653139097267
1.0,6.9280474970431385,4nm,ER-MT,343.9534737026406
1.0,6.928112680486154,4nm,ER-MT,2137.093360943254
1.0,6.9280474970431385,4nm,ER-MT,2275.1878532289998
1.0,6.928072195591685,4nm,ER-MT,2063.914735117578
1.0,6.9280474970431385,4nm,ER-MT,281.0551507081982
1.0,6.928112680486154,4nm,ER-MT,393.2632637315692
1.0,6.9280474970431385,4nm,ER-MT,1358.934923700872
1.0,6.928376131670667,4nm,ER-MT,2374.6056285745
1.0,6.928112680486154,4nm,ER-MT,2382.459115324309
1.0,6.9280474970431385,4nm,ER-MT,2728.512981775566
1.0,6.9280474970431385,4nm,ER-MT,2379.045099587529
1.0,6.9280474970431385,4nm,ER-MT,1814.1929558623813
1.0,6.9280474970431385,4nm,ER-MT,2801.9021556247026
1.0,6.928080428441202,4nm,ER-MT,915.6767646345544
1.0,6.9280474970431385,4nm,ER-MT,2382.962748015416
1.0,6.9280474970431385,4nm,ER-MT,2798.3167001366382
1.0,6.9280474970431385,4nm,ER-MT,339.4583814042562
1.0,6.9280474970431385,4nm,ER-MT,1008.1031405206886
1.0,6.928112680486154,4nm,ER-MT,822.4450880334189
1.0,6.928145611884218,4nm,ER-MT,551.7970294022234
1.0,6.9280474970431385,4nm,ER-MT,640.4623604794324
1.0,6.9280474970431385,4nm,ER-MT,632.8727977233939
1.0,6.9280474970431385,4nm,ER-MT,984.7233286564006
1.0,6.928310948227652,4nm,ER-MT,2302.582970514777
1.0,6.928112680486154,4nm,ER-MT,2197.6022708258824
1.0,6.9280474970431385,4nm,ER-MT,2282.4337975180238
1.0,6.9280474970431385,4nm,ER-MT,2762.7841063804226
1.0,6.928112680486154,4nm,ER-MT,848.8391927130579
1.0,6.9280474970431385,4nm,ER-MT,2278.806732647354
1.0,6.928112680486154,4nm,ER-MT,2274.5266505808104
1.0,6.928244406078411,4nm,ER-MT,311.024109578284
1.0,6.928112680486154,4nm,ER-MT,629.0437113420921
1.0,6.928145611884218,4nm,ER-MT,912.0877280111016
1.0,6.928310948227652,4nm,ER-MT,1013.0271448360872
1.0,6.928112680486154,4nm,ER-MT,2274.6323793398915
1.0,6.9280474970431385,4nm,ER-MT,2149.3776785064256
1.0,6.928376131670667,4nm,ER-MT,2303.808969372767
1.0,6.928112680486154,4nm,ER-MT,1004.708906293672
1.0,6.9280474970431385,4nm,ER-MT,2728.205117819016
2.0,9.793851182527373,4nm,ER-MT,2231.860207757564
2.0,9.793621962626489,4nm,ER-MT,2477.631142028258
2.0,9.793851182527373,4nm,ER-MT,2268.8782337354496
2.0,9.793621962626489,4nm,ER-MT,2344.941776755149
2.0,9.79783042464035,4nm,ER-MT,2856.9186270033238
2.0,9.797924855236188,4nm,ER-MT,2005.2771105838474
2.0,9.793666497141947,4nm,ER-MT,2150.665068256785
2.0,9.793621962626489,4nm,ER-MT,2140.48213820206
2.0,9.793991333397338,4nm,ER-MT,2557.326752139488
2.0,9.79783042464035,4nm,ER-MT,2698.980551940622
2.0,9.7937143053192,4nm,ER-MT,2793.4581794397677
2.0,9.79783042464035,4nm,ER-MT,2408.853561064461
2.0,9.7937143053192,4nm,ER-MT,2779.147962428397
2.0,9.793666497141947,4nm,ER-MT,1611.4390746224672
2.0,9.7940358679128,4nm,ER-MT,2004.2116375407204
2.0,9.793621962626489,4nm,ER-MT,1346.3372852129396
2.0,9.79783042464035,4nm,ER-MT,2866.367822207394
2.0,9.793621962626489,4nm,ER-MT,2157.465132768266
2.0,9.793735754161482,4nm,ER-MT,1111.172309720132
2.0,9.793691064402209,4nm,ER-MT,2254.659193567932
2.0,9.793666497141947,4nm,ER-MT,2470.986828484456
2.0,9.793621962626489,4nm,ER-MT,2472.155301802559
2.0,9.797877157900045,4nm,ER-MT,2784.5660497405333
2.0,9.793666497141947,4nm,ER-MT,2340.7553726428887
2.0,9.798017357679118,4nm,ER-MT,2414.227765257237
2.0,9.793818500708555,4nm,ER-MT,943.1436751583532
2.0,9.793818500708555,4nm,ER-MT,2276.903160236543
2.0,9.793621962626489,4nm,ER-MT,2704.4320631830487
2.0,9.793621962626489,4nm,ER-MT,2252.6214706886094
2.0,9.793621962626489,4nm,ER-MT,2228.513267255039
2.0,9.79373887257946,4nm,ER-MT,501.03892590414034
2.0,9.793686559418036,4nm,ER-MT,408.2939994987101
2.0,9.794085002433317,4nm,ER-MT,2926.652769019711
2.0,9.793806648011913,4nm,ER-MT,2493.7683065218152
2.0,9.793621962626489,4nm,ER-MT,2280.385842823307
2.0,9.793666497141947,4nm,ER-MT,2834.343831636943
2.0,9.793621962626489,4nm,ER-MT,2725.456170082907
2.0,9.793621962626489,4nm,ER-MT,2301.4047201286303
2.0,9.793666497141947,4nm,ER-MT,353.4741779276374
2.0,9.793621962626489,4nm,ER-MT,2301.8114916339982
2.0,9.793806648011913,4nm,ER-MT,2259.440634588828
2.0,9.793666497141947,4nm,ER-MT,2304.871259184438
2.0,9.793621962626489,4nm,ER-MT,2669.678679012577
2.0,9.793666497141947,4nm,ER-MT,2255.936124129221
2.0,9.793720231667525,4nm,ER-MT,2506.3663997570984
2.0,9.794232405994869,4nm,ER-MT,868.1566328050394
2.0,9.793991333397338,4nm,ER-MT,2287.4196474731434
2.0,9.793621962626489,4nm,ER-MT,2497.36172008852
2.0,9.793715631662463,4nm,ER-MT,2717.4664865015075
2.0,9.793671097147003,4nm,ER-MT,2678.7220122059807
2.0,9.794360704168188,4nm,ER-MT,2241.895572296926
2.0,9.793621962626489,4nm,ER-MT,2713.112053243094
2.0,9.79783042464035,4nm,ER-MT,2726.386583162821
2.0,9.79783042464035,4nm,ER-MT,2713.857838898548
2.0,9.793666497141947,4nm,ER-MT,874.2448471821263
2.0,9.793621962626489,4nm,ER-MT,2274.4811758457217
2.0,9.793991333397338,4nm,ER-MT,1618.5375670829671
2.0,9.79773792219742,4nm,ER-MT,2291.6369744052645
2.0,9.79773792219742,4nm,ER-MT,2299.025936736143
2.0,9.793991333397338,4nm,ER-MT,2630.440349093988
2.0,9.7940358679128,4nm,ER-MT,1285.4508213422378
2.0,9.793621962626489,4nm,ER-MT,2234.729436167981
2.0,9.797922927083285,4nm,ER-MT,2964.6691928064683
2.0,9.793621962626489,4nm,ER-MT,2172.6627892348915
2.0,9.793668133972844,4nm,ER-MT,3669.508942039101
2.0,9.793666497141947,4nm,ER-MT,275.7390120677883
2.0,9.793760166177924,4nm,ER-MT,2960.5701001855778
2.0,9.797784655457113,4nm,ER-MT,2834.8376872600056
2.0,9.793711031657407,4nm,ER-MT,2962.8338324982906
2.0,9.793818500708555,4nm,ER-MT,2496.006345609203
2.0,9.793621962626489,4nm,ER-MT,2339.603270229418
2.0,9.793666497141947,4nm,ER-MT,2012.1271973039256
2.0,9.793666497141947,4nm,ER-MT,2170.5261588067515
2.0,9.79783042464035,4nm,ER-MT,907.8766538550552
2.0,9.793621962626489,4nm,ER-MT,908.281890588114
2.0,9.793621962626489,4nm,ER-MT,2325.957893845043
2.0,9.793621962626489,4nm,ER-MT,2333.498741791118
2.0,9.793621962626489,4nm,ER-MT,2252.4618543684483
2.0,9.79783042464035,4nm,ER-MT,2502.0024168043165
2.0,9.7937143053192,4nm,ER-MT,2651.4117053011432
2.0,9.793818500708555,4nm,ER-MT,1589.0726672296296
2.0,9.793818500708555,4nm,ER-MT,2520.6347800121875
2.0,9.79773792219742,4nm,ER-MT,2274.7904040443245
2.0,9.797847767060938,4nm,ER-MT,1295.8209936186904
2.0,9.793851182527373,4nm,ER-MT,2249.017597932834
2.0,9.793666497141947,4nm,ER-MT,2665.014790181885
2.0,9.793666497141947,4nm,ER-MT,898.0155712379201
2.0,9.793684922587142,4nm,ER-MT,1106.880290535628
2.0,9.79783042464035,4nm,ER-MT,2497.7878183563007
2.0,9.79773792219742,4nm,ER-MT,1998.81969820126
2.0,9.793621962626489,4nm,ER-MT,827.400754133123
2.0,9.793691064402209,4nm,ER-MT,2500.335995136993
2.0,9.79773792219742,4nm,ER-MT,338.5144111689442
2.0,9.793671097147003,4nm,ER-MT,2738.5397061152617
2.0,9.793621962626489,4nm,ER-MT,2399.973482170026
2.0,9.793834023202518,4nm,ER-MT,2042.2928628249792
2.0,9.79375883983466,4nm,ER-MT,374.84932136067073
2.0,9.793621962626489,4nm,ER-MT,686.5216732876434
2.0,9.793621962626489,4nm,ER-MT,839.0756534026877
2.0,9.793621962626489,4nm,ER-MT,2364.720785408281
2.0,9.79783042464035,4nm,ER-MT,2906.7589366604807
2.0,9.794035867912797,4nm,ER-MT,336.78480804155697
2.0,9.798017357679118,4nm,ER-MT,2718.05515694723
2.0,9.793621962626489,4nm,ER-MT,603.7350317456003
2.0,9.793991333397338,4nm,ER-MT,389.3789823905536
2.0,9.793991333397338,4nm,ER-MT,989.1086847346742
2.0,9.793666497141947,4nm,ER-MT,577.9273237749294
2.0,9.79364038807168,4nm,ER-MT,1984.637037821813
2.0,9.793621962626489,4nm,ER-MT,2411.419472991838
2.0,9.793863035224016,4nm,ER-MT,2870.311618607957
2.0,9.793991333397338,4nm,ER-MT,391.97959722514497
2.0,9.79773792219742,4nm,ER-MT,2419.9900963139958
2.0,9.793621962626489,4nm,ER-MT,839.5617783207854
2.0,9.79383121527217,4nm,ER-MT,2595.4143438866595
2.0,9.793621962626489,4nm,ER-MT,2366.9490474276245
2.0,9.793991333397338,4nm,ER-MT,725.8760206241277
2.0,9.793621962626489,4nm,ER-MT,827.2460263469839
2.0,9.793666497141947,4nm,ER-MT,332.8182742734498
2.0,9.794003186093985,4nm,ER-MT,2867.0961000898387
2.0,9.793621962626489,4nm,ER-MT,757.0046136606834
2.0,9.79375883983466,4nm,ER-MT,2822.4642392160604
2.0,9.793764766182983,4nm,ER-MT,2591.0769636539044
2.0,9.79783042464035,4nm,ER-MT,983.9756103247057
2.0,9.793621962626489,4nm,ER-MT,535.133608536853
2.0,9.793712668488304,4nm,ER-MT,836.2200674127962
2.0,9.793621962626489,4nm,ER-MT,669.9731329717906
2.0,9.793621962626489,4nm,ER-MT,2504.7986582649173
2.0,9.79375883983466,4nm,ER-MT,2771.341996776755
2.0,9.7937143053192,4nm,ER-MT,2899.1639737796504
2.0,9.797877157900045,4nm,ER-MT,2719.3350433663
2.0,9.793666497141947,4nm,ER-MT,531.4734039529867
2.0,9.793666497141947,4nm,ER-MT,2356.08149523614
2.0,9.793991333397338,4nm,ER-MT,581.2125323245709
2.0,9.794035867912797,4nm,ER-MT,572.0419835597568
2.0,9.79375883983466,4nm,ER-MT,2763.884140222217
2.0,9.793666497141947,4nm,ER-MT,2304.6561636874685
2.0,9.793806648011913,4nm,ER-MT,2438.7734356423607
2.0,9.79783042464035,4nm,ER-MT,1001.6466376328026
2.0,9.793666497141947,4nm,ER-MT,2710.9879283671035
2.0,9.79773792219742,4nm,ER-MT,2422.4714252341078
2.0,9.7940358679128,4nm,ER-MT,990.2403235173551
2.0,9.79783042464035,4nm,ER-MT,2791.223323583836
2.0,9.793646529886749,4nm,ER-MT,2048.1445517361863
2.0,9.793621962626489,4nm,ER-MT,572.7687266698922
2.0,9.79375883983466,4nm,ER-MT,2703.3283913624477
2.0,9.7940358679128,4nm,ER-MT,745.4823958141787
2.0,9.79794725778958,4nm,ER-MT,489.1952585239778
2.0,9.793646529886749,4nm,ER-MT,3112.141257588519
2.0,9.793621962626489,4nm,ER-MT,2220.882606707164
2.0,9.793621962626489,4nm,ER-MT,2294.358182552969
2.0,9.793875749787633,4nm,ER-MT,1991.2770312657813
2.0,9.79783042464035,4nm,ER-MT,2383.4797957533738
2.0,9.793666497141947,4nm,ER-MT,341.0102635825752
2.0,9.793666497141947,4nm,ER-MT,147.56693644812913
2.0,9.797877157900045,4nm,ER-MT,2777.1006898547057
2.0,9.793621962626489,4nm,ER-MT,2505.9289328055456
2.0,9.793991333397338,4nm,ER-MT,2279.090949741658
2.0,9.793735754161482,4nm,ER-MT,1980.7796434179181
2.0,9.798040724308963,4nm,ER-MT,798.4184549059137
2.0,9.79364038807168,4nm,ER-MT,1477.8362356082653
2.0,9.793621962626489,4nm,ER-MT,792.989283127099
2.0,9.793851182527373,4nm,ER-MT,2818.4676921227947
2.0,9.793910843401273,4nm,ER-MT,2805.839585562353
2.0,9.793621962626489,4nm,ER-MT,2255.070739920484
2.0,9.79773792219742,4nm,ER-MT,2527.398692109273
2.0,9.793851182527373,4nm,ER-MT,2542.8519165870966
2.0,9.7940358679128,4nm,ER-MT,287.19330202875426
2.0,9.79773792219742,4nm,ER-MT,426.72706968005525
2.0,9.797831388716803,4nm,ER-MT,421.141294282279
2.0,9.793851182527373,4nm,ER-MT,2300.952701261849
2.0,9.793818500708555,4nm,ER-MT,625.4470577005122
2.0,9.79783042464035,4nm,ER-MT,644.8441922657366
2.0,9.793863035224016,4nm,ER-MT,2298.917934240308
2.0,9.79375883983466,4nm,ER-MT,2766.097622952657
2.0,9.79783042464035,4nm,ER-MT,799.2896371433744
2.0,9.79383121527217,4nm,ER-MT,2528.246795918676
2.0,9.793666497141947,4nm,ER-MT,753.1268124694179
2.0,9.793991333397338,4nm,ER-MT,2414.383516224916
2.0,9.794060435173057,4nm,ER-MT,800.5298468560795
2.0,9.793671097147003,4nm,ER-MT,2793.778776322142
2.0,9.793806648011913,4nm,ER-MT,2215.4367798066232
2.0,9.793621962626489,4nm,ER-MT,2319.134409844992
2.0,9.793851182527373,4nm,ER-MT,2376.868451392511
2.0,9.798017357679118,4nm,ER-MT,801.6882020456251
2.0,9.793863035224016,4nm,ER-MT,2371.122945987736
2.0,9.793666497141947,4nm,ER-MT,2369.543381064432
2.0,9.79369121964602,4nm,ER-MT,2062.1425846911734
2.0,9.79783042464035,4nm,ER-MT,2294.550085935043
2.0,9.7937143053192,4nm,ER-MT,529.8452379065566
2.0,9.79783042464035,4nm,ER-MT,798.0476652846846
2.0,9.793621962626489,4nm,ER-MT,2304.395820829086
2.0,9.79375883983466,4nm,ER-MT,537.5202363211429
2.0,9.793764766182983,4nm,ER-MT,453.2548985025642
2.0,9.793646529886749,4nm,ER-MT,545.4245979308325
2.0,9.793666497141947,4nm,ER-MT,445.72635715667286
2.0,9.793666497141947,4nm,ER-MT,448.374834149945
2.0,9.793621962626489,4nm,ER-MT,801.8179755708843
2.0,9.793666497141947,4nm,ER-MT,2388.8574105512816
2.0,9.79783042464035,4nm,ER-MT,655.8780114573892
3.0,11.997275866095976,4nm,ER-MT,1014.2110795641202
3.0,13.263540022089709,4nm,ER-MT,2733.3496745995944
3.0,11.99912250726003,4nm,ER-MT,995.2929076462169
3.0,11.99912250726003,4nm,ER-MT,2277.2685497329803
3.0,9.79773792219742,4nm,ER-MT,2295.2438030188205
3.0,11.996973546216632,4nm,ER-MT,2749.481382124941
3.0,13.266493001979478,4nm,ER-MT,1584.0100786590483
3.0,11.996898745829364,4nm,ER-MT,2721.8259219807805
3.0,13.263437082316395,4nm,ER-MT,2262.974930999917
3.0,13.263437082316392,4nm,ER-MT,2700.8029519492998
3.0,9.79783042464035,4nm,ER-MT,387.0917169024324
3.0,11.997013761478604,4nm,ER-MT,2754.266461124644
3.0,13.263881245023065,4nm,ER-MT,375.8723039481993
3.0,11.99912250726003,4nm,ER-MT,446.0134448436293
3.0,13.263591491976362,4nm,ER-MT,3646.622417363688
3.0,13.26384884140964,4nm,ER-MT,377.7406618610257
3.0,13.263991843841998,4nm,ER-MT,379.6840815084579
3.0,13.26345495762044,4nm,ER-MT,870.3930234332802
3.0,11.999426852019456,4nm,ER-MT,2377.1242467773845
3.0,13.263437082316395,4nm,ER-MT,405.5218880694156
3.0,11.99915920168055,4nm,ER-MT,826.1040989054891
3.0,11.99957902439917,4nm,ER-MT,2329.133849343634
3.0,9.797831388716803,4nm,ER-MT,2537.4822598678293
3.0,13.26384884140964,4nm,ER-MT,294.29236292344285
3.0,13.263437082316395,4nm,ER-MT,2381.6699012968456
3.0,13.263469485929818,4nm,ER-MT,2567.009005360888
3.0,13.263540022089709,4nm,ER-MT,3625.732460932341
3.0,11.996973546216632,4nm,ER-MT,918.6250622406078
3.0,13.26346948592982,4nm,ER-MT,2542.7984837733675
3.0,13.263469485929818,4nm,ER-MT,2527.347987779649
3.0,9.79783042464035,4nm,ER-MT,2747.0305212773383
3.0,9.797853791270196,4nm,ER-MT,826.849429813592
3.0,13.263469485929818,4nm,ER-MT,2375.653139097267
3.0,11.997134407264518,4nm,ER-MT,992.5965969159734
3.0,13.263642961863017,4nm,ER-MT,725.7768288582156
3.0,13.263540022089703,4nm,ER-MT,3462.0989026734605
3.0,13.26346948592982,4nm,ER-MT,2407.155989203602
3.0,11.997013761478604,4nm,ER-MT,2743.093091339688
3.0,11.99912250726003,4nm,ER-MT,2512.932951503899
3.0,13.263437082316395,4nm,ER-MT,2503.840278222924
3.0,13.263508583532571,4nm,ER-MT,414.1883493957721
3.0,11.999216266322945,4nm,ER-MT,2022.8810626576887
3.0,13.26346948592982,4nm,ER-MT,977.924401013297
3.0,13.26346948592982,4nm,ER-MT,970.6575383461311
3.0,13.263437082316395,4nm,ER-MT,2227.669710919145
3.0,13.266354724637072,4nm,ER-MT,2463.9837192808045
3.0,13.266354724637072,4nm,ER-MT,2372.094513702905
3.0,13.266354724637072,4nm,ER-MT,339.62331258408085
3.0,13.26345495762044,4nm,ER-MT,2313.114009666606
3.0,11.997139786879544,4nm,ER-MT,1979.2685179709224
3.0,11.99915920168055,4nm,ER-MT,2702.366373341647
3.0,11.999463546439976,4nm,ER-MT,2422.204033791786
3.0,13.263437082316395,4nm,ER-MT,2291.200416948413
3.0,9.79773792219742,4nm,ER-MT,2432.7564460691065
3.0,11.99699365384762,4nm,ER-MT,486.4401148552133
3.0,11.99957902439917,4nm,ER-MT,2502.466031728545
3.0,13.263437082316395,4nm,ER-MT,2292.949147886248
3.0,13.263437082316392,4nm,ER-MT,2346.606152059394
3.0,13.266354724637072,4nm,ER-MT,2497.720515748369
3.0,11.99915920168055,4nm,ER-MT,2345.1430024579167
3.0,13.266389293972674,4nm,ER-MT,2845.023800546187
3.0,13.263642961863017,4nm,ER-MT,2218.3885448612277
3.0,13.2638183679088,4nm,ER-MT,2242.8623651649104
3.0,11.997578185975318,4nm,ER-MT,2420.6312900787448
3.0,13.26367536547644,4nm,ER-MT,2216.180519098998
3.0,11.997316081357948,4nm,ER-MT,2713.846015467425
3.0,9.797830424640352,4nm,ER-MT,579.5722586299235
3.0,13.26384884140964,4nm,ER-MT,373.0737319074251
3.0,11.999463546439976,4nm,ER-MT,2348.98448070453
3.0,13.263437082316395,4nm,ER-MT,726.129485428828
3.0,9.797853791270196,4nm,ER-MT,482.41059857900837
3.0,11.99709739686217,4nm,ER-MT,801.2090688680473
3.0,13.263785964295376,4nm,ER-MT,2497.8262445074506
3.0,13.263437082316395,4nm,ER-MT,2016.138978433446
3.0,13.26346948592982,4nm,ER-MT,803.4525649236457
3.0,13.263437082316395,4nm,ER-MT,2014.054643950658
3.0,9.797761288827266,4nm,ER-MT,2250.0062186736614
3.0,13.263437082316395,4nm,ER-MT,2294.190835527843
3.0,11.99704912618647,4nm,ER-MT,2941.6323741315864
3.0,13.266354724637072,4nm,ER-MT,2930.026766989613
3.0,13.26345495762044,4nm,ER-MT,557.1355359279551
